San Lorenzo in Campo,Marche,Italy,57735
San Lorenzo Nuovo,Lazio,Italy,57736
San Luca,Calabria,Italy,57737
Sanluri,Sardegna,Italy,57738
San Macario,Lombardia,Italy,57739
San Mamete,Lombardia,Italy,57740
San Mango d'Aquino,Calabria,Italy,57741
San Marcello Pistoiese,Toscana,Italy,57742
San Marco Argentano,Calabria,Italy,57743
San Marco dei Cavoti,Campania,Italy,57744
San Marco in Lamis,Puglia,Italy,57745
San Marco la Catola,Puglia,Italy,57746
San Martino (St Martin),Trentino-Alto Adige,Italy,57747
San Martino,Lombardia,Italy,57748
San Martino Buon Albergo,Veneto,Italy,57749
San Martino d'Agri,Basilicata,Italy,57750
San Martino di Castrozza,Trentino-Alto Adige,Italy,57751
San Martino di Lupari,Veneto,Italy,57752
San Martino in Badia (St Martin),Trentino-Alto Adige,Italy,57753
San Martino in Casies (Sankt Martin in Gsies),Trentino-Alto Adige,Italy,57754
San Martino in Rio,Emilia-Romagna,Italy,57755
San Martino Valle Caudina,Campania,Italy,57756
San Marzano di San Giuseppe,Puglia,Italy,57757
San Marzano sul Sarno,Campania,Italy,57758
San Mauro Castelverde,Sicilia,Italy,57759
San Mauro Forte,Basilicata,Italy,57760
San Mauro la Bruca,Campania,Italy,57761
San Mauro Marchesato,Calabria,Italy,57762
San Mauro Torinese,Piemonte,Italy,57763
San Menaio,Puglia,Italy,57764
San Michele all'Adige,Trentino-Alto Adige,Italy,57765
San Michele al Tagliamento,Veneto,Italy,57766
San Michele di Ganzaria,Sicilia,Italy,57767
San Michele Mondovì,Piemonte,Italy,57768
San Michele Salentino,Puglia,Italy,57769
San Miniato,Toscana,Italy,57770
Sannazzaro de'Burgondi,Lombardia,Italy,57771
Sannicandro di Bari,Puglia,Italy,57772
Sannicandro Garganico,Puglia,Italy,57773
Sannicola,Puglia,Italy,57774
San Nicola Arcella,Calabria,Italy,57775
San Nicola da Crissa,Calabria,Italy,57776
San Nicolò di Comelico,Veneto,Italy,57777
San Nicolò d'Ultimo (Sankt Nikolaus),Trentino-Alto Adige,Italy,57778
San Nicolò Ferrarese,Emilia-Romagna,Italy,57779
San Nicolò Gerrei,Sardegna,Italy,57780
San Pancrazio Salentino,Puglia,Italy,57781
San Paolo,Trentino-Alto Adige,Italy,57782
San Paolo di Civitate,Puglia,Italy,57783
San Pellegrino Terme,Lombardia,Italy,57784
San Piero a Grado,Toscana,Italy,57785
San Piero in Bagno,Emilia-Romagna,Italy,57786
San Pietro (St Peter),Trentino-Alto Adige,Italy,57787
San Pietro a Maida,Calabria,Italy,57788
San Pietro di Cadore,Veneto,Italy,57789
San Pietro in Casale,Emilia-Romagna,Italy,57790
San Pietro in Gù,Veneto,Italy,57791
San Pietro in Guarano,Calabria,Italy,57792
San Pietro in Palazzi,Toscana,Italy,57793
San Pietro Vara,Liguria,Italy,57794
San Pietro Vernotico,Puglia,Italy,57795
San Polo d'Enza,Emilia-Romagna,Italy,57796
San Quirico d'Orcia,Toscana,Italy,57797
San Remo,Liguria,Italy,57798
San Roberto,Calabria,Italy,57799
San Rufo,Campania,Italy,57800
San Salvatore Monferrato,Piemonte,Italy,57801
San Salvatore Telesino,Campania,Italy,57802
San Salvo,Abruzzi,Italy,57803
San Sebastiano Curone,Piemonte,Italy,57804
San Secondo Parmense,Emilia-Romagna,Italy,57805
Sansepolcro,Toscana,Italy,57806
San Severino Lucano,Basilicata,Italy,57807
San Severino Marche,Marche,Italy,57808
San Severo,Puglia,Italy,57809
San Sigismondo (St Sigmund),Trentino-Alto Adige,Italy,57810
San Sosti,Calabria,Italy,57811
San Sperate,Sardegna,Italy,57812
San Stefano Ticino,Lombardia,Italy,57813
Santa Caterina di Pittinuri,Sardegna,Italy,57814
Santa Caterina Valfurva,Lombardia,Italy,57815
Santa Caterina Villarmosa,Sicilia,Italy,57816
Santa Cesarea Terme,Puglia,Italy,57817
Santa Cristina,Trentino-Alto Adige,Italy,57818
Santa Cristina d'Aspromonte,Calabria,Italy,57819
Santa Croce,Veneto,Italy,57820
Santa Croce Camerina,Sicilia,Italy,57821
Santa Croce del Sannio,Campania,Italy,57822
Santa Croce di Magliano,Molise,Italy,57823
Santadi,Sardegna,Italy,57824
Santa Domenica Talao,Calabria,Italy,57825
Santa Domenica Vittoria,Sicilia,Italy,57826
Santa Elisabetta,Sicilia,Italy,57827
Santa Fiora,Toscana,Italy,57828
Santa Flavia,Sicilia,Italy,57829
Sant'Agata Bolognese,Emilia-Romagna,Italy,57830
Sant'Agata de'Goti,Campania,Italy,57831
Sant'Agata del Bianco,Calabria,Italy,57832
Sant'Agata di Militello,Sicilia,Italy,57833
Sant'Agata di Puglia,Puglia,Italy,57834
Sant'Agata Feltria,Marche,Italy,57835
Sant'Agata sul Santerno,Emilia-Romagna,Italy,57836
Santa Gertrude (Sankt Gertraud),Trentino-Alto Adige,Italy,57837
Sant'Agostino,Emilia-Romagna,Italy,57838
Sant'Alberto,Emilia-Romagna,Italy,57839
Sant'Alfio,Sicilia,Italy,57840
Santa Luce,Toscana,Italy,57841
Santa Lucia,Veneto,Italy,57842
Santa Lucia del Mela,Sicilia,Italy,57843
Santa Lucia di Piave,Veneto,Italy,57844
Santa Margherita di Belice,Sicilia,Italy,57845
Santa Margherita Ligure,Liguria,Italy,57846
Santa Maria a Monte,Toscana,Italy,57847
Santa Maria a Vico,Campania,Italy,57848
Santa Maria Capua Vetere,Campania,Italy,57849
Santa Maria degli Angeli,Umbria,Italy,57850
Santa Maria del Cedro,Calabria,Italy,57851
Santa Maria della Versa,Lombardia,Italy,57852
Santa Maria di Licodia,Sicilia,Italy,57853
Santa Maria Maggiore,Piemonte,Italy,57854
Santa Maria Nuova,Marche,Italy,57855
Santa Marinella,Lazio,Italy,57856
Sant'Ambrogio,Veneto,Italy,57857
Sant'Anastasia,Campania,Italy,57858
Sant'Andrea Frius,Sardegna,Italy,57859
Sant'Angelo dei Lombardi,Campania,Italy,57860
Sant'Angelo in Vado,Marche,Italy,57861
Sant'Angelo Lodigiano,Lombardia,Italy,57862
Sant'Angelo Muxard,Sicilia,Italy,57863
Sant'Angelo Romano,Lazio,Italy,57864
Santa Ninfa,Sicilia,Italy,57865
Sant'Antimo,Campania,Italy,57866
Sant'Antìoco,Sardegna,Italy,57867
Sant'Antonio Abate,Campania,Italy,57868
Sant'Antonio di Santadi,Sardegna,Italy,57869
Sant'Antonio Morignone,Lombardia,Italy,57870
Sant'Arcangelo,Basilicata,Italy,57871
Sant'Arcangelo di Romagna,Emilia-Romagna,Italy,57872
Sant'Arcangelo Trimonte,Campania,Italy,57873
Sant'Arsenio,Campania,Italy,57874
Santa Severa,Lazio,Italy,57875
Santa Severina,Calabria,Italy,57876
Santa Sofia,Emilia-Romagna,Italy,57877
Santa Teresa di Riva,Sicilia,Italy,57878
Santa Teresa Gallura,Sardegna,Italy,57879
Santa Valburga (Sankt Wallburg),Trentino-Alto Adige,Italy,57880
Santa Venerina,Sicilia,Italy,57881
Santa Vittoria in Matenano,Marche,Italy,57882
Sant'Egidio alla Vibrata,Abruzzi,Italy,57883
Sant'Elena,Veneto,Italy,57884
Sant'Elia a Pianisi,Molise,Italy,57885
Sant'Elia Fiumerapido,Lazio,Italy,57886
Sant'Elpidio a Mare,Marche,Italy,57887
Santena,Piemonte,Italy,57888
San Teodoro,Sicilia,Italy,57889
San Teodoro,Sardegna,Italy,57890
Santeramo in Colle,Puglia,Italy,57891
Sant'Eufemia a Maiella,Abruzzi,Italy,57892
Sant'Eufemia d'Aspromonte,Calabria,Italy,57893
Sant'Eufemia Lamezia,Calabria,Italy,57894
Santhià,Piemonte,Italy,57895
Santi Filippo e Giacomo,Sicilia,Italy,57896
Sant'Ilario d'Enza,Emilia-Romagna,Italy,57897
Sant'Olcese,Liguria,Italy,57898
San Tommaso,Abruzzi,Italy,57899
Sant'Omobono Imagna,Lombardia,Italy,57900
Sant'Oreste,Lazio,Italy,57901
Santorso,Veneto,Italy,57902
Santo Stefano Belbo,Piemonte,Italy,57903
Santo Stefano d'Aveto,Liguria,Italy,57904
Santo Stefano di Cadore,Veneto,Italy,57905
Santo Stefano di Camastra,Sicilia,Italy,57906
Santo Stefano di Magra,Liguria,Italy,57907
Santo Stefano Quisquina,Sicilia,Italy,57908
Santo Stino di Livenza,Veneto,Italy,57909
Santu Lussurgiu,Sardegna,Italy,57910
San Valentino in Abruzzo Citeriore,Abruzzi,Italy,57911
San Valentino Torio,Campania,Italy,57912
San Venanzo,Umbria,Italy,57913
San Vendemiano,Veneto,Italy,57914
San Vigilio,Veneto,Italy,57915
San Vincenzo,Toscana,Italy,57916
San Vito,Sardegna,Italy,57917
San Vito al Tagliamento,Friuli-Venezia Giulia,Italy,57918
San Vito Chietino,Abruzzi,Italy,57919
San Vito dei Normanni,Puglia,Italy,57920
San Vito lo Capo,Sicilia,Italy,57921
San Vito Romano,Lazio,Italy,57922
San Vito sullo Iónio,Calabria,Italy,57923
Sanza,Campania,Italy,57924
San Zeno di Montagna,Veneto,Italy,57925
Saonara,Veneto,Italy,57926
Saponara,Sicilia,Italy,57927
Sappada,Veneto,Italy,57928
Sapri,Campania,Italy,57929
Saracena,Calabria,Italy,57930
Sarche di Calavino,Trentino-Alto Adige,Italy,57931
Sardagna,Trentino-Alto Adige,Italy,57932
Sardara,Sardegna,Italy,57933
Sarentino (Sarnthein),Trentino-Alto Adige,Italy,57934
Sarezzo,Lombardia,Italy,57935
Sarnano,Marche,Italy,57936
Sarnico,Lombardia,Italy,57937
Sarno,Campania,Italy,57938
Sarnthein > Sarentino,Trentino-Alto Adige,Italy,57939
Saronno,Lombardia,Italy,57940
Sarre,Valle d'Aosta,Italy,57941
Sarroch,Sardegna,Italy,57942
Sarsina,Emilia-Romagna,Italy,57943
Sarteano,Toscana,Italy,57944
Sartirana Lomellina,Lombardia,Italy,57945
Sarzana,Liguria,Italy,57946
Sassano,Campania,Italy,57947
Sassari,Sardegna,Italy,57948
Sassello,Liguria,Italy,57949
Sassocorvaro,Marche,Italy,57950
Sasso di Castalda,Basilicata,Italy,57951
Sassoferrato,Marche,Italy,57952
Sasso Marconi,Emilia-Romagna,Italy,57953
Sassuolo,Emilia-Romagna,Italy,57954
Satriano di Lucania,Basilicata,Italy,57955
Sauze di Cesana,Piemonte,Italy,57956
Sauze d'Oulx,Piemonte,Italy,57957
Sava,Puglia,Italy,57958
Savelli,Calabria,Italy,57959
Saviano,Campania,Italy,57960
Savigliano,Piemonte,Italy,57961
Savignano Irpino,Campania,Italy,57962
Savignano sul Panaro,Emilia-Romagna,Italy,57963
Savignano sul Rubicone,Emilia-Romagna,Italy,57964
Savignone,Liguria,Italy,57965
Savio,Emilia-Romagna,Italy,57966
Saviore dell'Adamello,Lombardia,Italy,57967
Savona,Liguria,Italy,57968
Scafati,Campania,Italy,57969
Scala Coeli,Calabria,Italy,57970
Scalea,Calabria,Italy,57971
Scaletta Zanclea,Sicilia,Italy,57972
Scandale,Calabria,Italy,57973
Scandiano,Emilia-Romagna,Italy,57974
Scandicci,Toscana,Italy,57975
Scanno,Abruzzi,Italy,57976
Scansano,Toscana,Italy,57977
Scarlino,Toscana,Italy,57978
Scarperia,Toscana,Italy,57979
Scauri,Sicilia,Italy,57980
Scauri,Lazio,Italy,57981
Scena,Trentino-Alto Adige,Italy,57982
Scerni,Abruzzi,Italy,57983
Schabs > Sciaves,Trentino-Alto Adige,Italy,57984
Scheggia,Umbria,Italy,57985
Scheggino,Umbria,Italy,57986
Schilpario,Lombardia,Italy,57987
Schio,Veneto,Italy,57988
Schlanders > Silandro,Trentino-Alto Adige,Italy,57989
Schluderns > Sluderno,Trentino-Alto Adige,Italy,57990
Sciacca,Sicilia,Italy,57991
Sciara,Sicilia,Italy,57992
Sciaves (Schabs),Trentino-Alto Adige,Italy,57993
Scicli,Sicilia,Italy,57994
Scigliano,Calabria,Italy,57995
Scilla,Calabria,Italy,57996
Sclafani Bagni,Sicilia,Italy,57997
Scopello,Piemonte,Italy,57998
Scordia,Sicilia,Italy,57999
Scorrano,Puglia,Italy,58000
Scorrano,Abruzzi,Italy,58001
Scorzè,Veneto,Italy,58002
Scurcola Marsicana,Abruzzi,Italy,58003
Sedico,Veneto,Italy,58004
Sedilo,Sardegna,Italy,58005
Sedini,Sardegna,Italy,58006
Sedriano,Lombardia,Italy,58007
Sedrina,Lombardia,Italy,58008
Seggiano,Toscana,Italy,58009
Segni,Lazio,Italy,58010
Segrate,Lombardia,Italy,58011
Selargius,Sardegna,Italy,58012
Sèlegas,Sardegna,Italy,58013
Sella,Trentino-Alto Adige,Italy,58014
Sella di Corno,Abruzzi,Italy,58015
Sellano,Umbria,Italy,58016
Sellero,Lombardia,Italy,58017
Sellia Marina,Calabria,Italy,58018
Selva,Trentino-Alto Adige,Italy,58019
Selva di Cadore,Veneto,Italy,58020
Selvino,Lombardia,Italy,58021
Seminara,Calabria,Italy,58022
Senago,Lombardia,Italy,58023
Senale,Trentino-Alto Adige,Italy,58024
Seneghe,Sardegna,Italy,58025
Senerchia,Campania,Italy,58026
Senigallia,Marche,Italy,58027
Senise,Basilicata,Italy,58028
Sennori,Sardegna,Italy,58029
Senorbì,Sardegna,Italy,58030
Sepino,Molise,Italy,58031
Sequals,Friuli-Venezia Giulia,Italy,58032
Serapo,Lazio,Italy,58033
Seravalle Sesia,Piemonte,Italy,58034
Seravezza,Toscana,Italy,58035
Seregno,Lombardia,Italy,58036
Seren del Grappa,Veneto,Italy,58037
Seriate,Lombardia,Italy,58038
Serino,Campania,Italy,58039
Sermide,Lombardia,Italy,58040
Sermoneta,Lazio,Italy,58041
Serracapriola,Puglia,Italy,58042
Serrada,Trentino-Alto Adige,Italy,58043
Serra d'Aiello,Calabria,Italy,58044
Serra de'Conti,Marche,Italy,58045
Serradifalco,Sicilia,Italy,58046
Serramanna,Sardegna,Italy,58047
Serramazzoni,Emilia-Romagna,Italy,58048
Serrara,Campania,Italy,58049
Serra San Bruno,Calabria,Italy,58050
Serra San Quirico,Marche,Italy,58051
Serrastretta,Calabria,Italy,58052
Serravalle,Umbria,Italy,58053
Serravalle all'Adige,Trentino-Alto Adige,Italy,58054
Serravalle Pistoiese,Toscana,Italy,58055
Serravalle Scrivia,Piemonte,Italy,58056
Serre,Campania,Italy,58057
Serrenti,Sardegna,Italy,58058
Serri,Sardegna,Italy,58059
Sersale,Calabria,Italy,58060
Servigliano,Marche,Italy,58061
Sessa Aurunca,Campania,Italy,58062
Sesta Godano,Liguria,Italy,58063
Sestino,Toscana,Italy,58064
Sesto (Sexten),Trentino-Alto Adige,Italy,58065
Sesto Calende,Lombardia,Italy,58066
Sesto Fiorentino,Toscana,Italy,58067
Sestola,Emilia-Romagna,Italy,58068
Sesto San Giovanni,Lombardia,Italy,58069
Sestriere,Piemonte,Italy,58070
Sestri Levante,Liguria,Italy,58071
Sestri Ponente,Liguria,Italy,58072
Sestu,Sardegna,Italy,58073
Settimo Milanese,Lombardia,Italy,58074
Settimo San Pietro,Sardegna,Italy,58075
Settimo Torinese,Piemonte,Italy,58076
Settimo Vittone,Piemonte,Italy,58077
Settingiano,Calabria,Italy,58078
Seui,Sardegna,Italy,58079
Seùlo,Sardegna,Italy,58080
Seveso,Lombardia,Italy,58081
Sexten > Sesto,Trentino-Alto Adige,Italy,58082
Sezze,Lazio,Italy,58083
Sgurgola,Lazio,Italy,58084
Siamanna,Sardegna,Italy,58085
Sicignano degli Alburni,Campania,Italy,58086
Siculiana,Sicilia,Italy,58087
Siderno,Calabria,Italy,58088
Siena,Toscana,Italy,58089
Sienna > Siena,Toscana,Italy,58090
Sigillo,Umbria,Italy,58091
Signa,Toscana,Italy,58092
Silandro (Schlanders),Trentino-Alto Adige,Italy,58093
Silanus,Sardegna,Italy,58094
Siliqua,Sardegna,Italy,58095
Silvano d'Orba,Piemonte,Italy,58096
Silvi,Abruzzi,Italy,58097
Simaxis,Sardegna,Italy,58098
Simbario,Calabria,Italy,58099
Sinagra,Sicilia,Italy,58100
Sinalunga,Toscana,Italy,58101
Sindia,Sardegna,Italy,58102
Siniscola,Sardegna,Italy,58103
Sìnnai,Sardegna,Italy,58104
Siracusa (Syracuse),Sicilia,Italy,58105
Sirmione,Lombardia,Italy,58106
Sirolo,Marche,Italy,58107
Siùrgus Donigala,Sardegna,Italy,58108
Siusi (Seis),Trentino-Alto Adige,Italy,58109
Siziano,Lombardia,Italy,58110
Sluderno (Schluderns),Trentino-Alto Adige,Italy,58111
Soave,Veneto,Italy,58112
Socchieve,Friuli-Venezia Giulia,Italy,58113
Sogliano al Rubicone,Emilia-Romagna,Italy,58114
Solarino,Sicilia,Italy,58115
Solaro,Lombardia,Italy,58116
Solbiate Arno,Lombardia,Italy,58117
Solbiate Olona,Lombardia,Italy,58118
Solero,Piemonte,Italy,58119
Solferino,Lombardia,Italy,58120
Soliera,Emilia-Romagna,Italy,58121
Solofra,Campania,Italy,58122
Solopaca,Campania,Italy,58123
Somma,Umbria,Italy,58124
Sommacampagna,Veneto,Italy,58125
Somma Lombardo,Lombardia,Italy,58126
Sommariva del Bosco,Piemonte,Italy,58127
Sommatino,Sicilia,Italy,58128
Somma Vesuviana,Campania,Italy,58129
Somplago,Friuli-Venezia Giulia,Italy,58130
Soncino,Lombardia,Italy,58131
Sondalo,Lombardia,Italy,58132
Sondrio,Lombardia,Italy,58133
Sonico,Lombardia,Italy,58134
Sonnino,Lazio,Italy,58135
Soprabolzano,Trentino-Alto Adige,Italy,58136
Sora,Lazio,Italy,58137
Soraga,Trentino-Alto Adige,Italy,58138
Soragna,Emilia-Romagna,Italy,58139
Sorano,Toscana,Italy,58140
Sorbolo,Emilia-Romagna,Italy,58141
Sordevolo,Piemonte,Italy,58142
Soresina,Lombardia,Italy,58143
Sorgono,Sardegna,Italy,58144
Sori,Liguria,Italy,58145
Soriano Calabro,Calabria,Italy,58146
Soriano nel Cimino,Lazio,Italy,58147
Sorico,Lombardia,Italy,58148
Sorrento,Campania,Italy,58149
Sorso,Sardegna,Italy,58150
Sortino,Sicilia,Italy,58151
Sospirolo,Veneto,Italy,58152
Sottomarina,Veneto,Italy,58153
Soverato,Calabria,Italy,58154
Sovere,Lombardia,Italy,58155
Soveria Mannelli,Calabria,Italy,58156
Sovicille,Toscana,Italy,58157
Sovico,Lombardia,Italy,58158
Sozzago,Piemonte,Italy,58159
Spadafora,Sicilia,Italy,58160
Spello,Umbria,Italy,58161
Sperlonga,Lazio,Italy,58162
Spezia > La Spezia,Liguria,Italy,58163
Spezzano Albanese,Calabria,Italy,58164
Spezzano della Sila,Calabria,Italy,58165
Spiazzo,Trentino-Alto Adige,Italy,58166
Spilamberto,Emilia-Romagna,Italy,58167
Spilimbergo,Friuli-Venezia Giulia,Italy,58168
Spilinga,Calabria,Italy,58169
Spinazzola,Puglia,Italy,58170
Spindoli,Marche,Italy,58171
Spinea,Veneto,Italy,58172
Spinetta Marengo,Piemonte,Italy,58173
Spinoso,Basilicata,Italy,58174
Spoleto,Umbria,Italy,58175
Spoltore,Abruzzi,Italy,58176
Spondigna,Trentino-Alto Adige,Italy,58177
Spotorno,Liguria,Italy,58178
Spresiano,Veneto,Italy,58179
Squillace,Calabria,Italy,58180
Squinzano,Puglia,Italy,58181
Stalettì,Calabria,Italy,58182
Stanghella,Veneto,Italy,58183
Staranzano,Friuli-Venezia Giulia,Italy,58184
Stazzema,Toscana,Italy,58185
Stella,Liguria,Italy,58186
Stenico,Trentino-Alto Adige,Italy,58187
Sterzing > Vipiteno,Trentino-Alto Adige,Italy,58188
Stezzano,Lombardia,Italy,58189
Stia,Toscana,Italy,58190
Stigliano,Basilicata,Italy,58191
Stilo,Calabria,Italy,58192
Stimigliano,Lazio,Italy,58193
Stintino,Sardegna,Italy,58194
Stornara,Puglia,Italy,58195
Stornarella,Puglia,Italy,58196
Storo,Trentino-Alto Adige,Italy,58197
Stra,Veneto,Italy,58198
Stradella,Lombardia,Italy,58199
Strambino,Piemonte,Italy,58200
Stravignano,Umbria,Italy,58201
Strembo,Trentino-Alto Adige,Italy,58202
Stresa,Piemonte,Italy,58203
Strigno,Trentino-Alto Adige,Italy,58204
Strongoli,Calabria,Italy,58205
Stroppiana,Piemonte,Italy,58206
Sturla,Liguria,Italy,58207
Subbiano,Toscana,Italy,58208
Subiaco,Lazio,Italy,58209
Sulmona,Abruzzi,Italy,58210
Sulzano,Lombardia,Italy,58211
Suni,Sardegna,Italy,58212
Supersano,Puglia,Italy,58213
Supino,Lazio,Italy,58214
Surbo,Puglia,Italy,58215
Susa,Piemonte,Italy,58216
Susegana,Veneto,Italy,58217
Sutera,Sicilia,Italy,58218
Sutri,Lazio,Italy,58219
Sùtrio,Friuli-Venezia Giulia,Italy,58220
Suvereto,Toscana,Italy,58221
Suzzara,Lombardia,Italy,58222
Syracuse > Siracusa,Sicilia,Italy,58223
Tabiano Terme,Emilia-Romagna,Italy,58224
Taceno,Lombardia,Italy,58225
Tadasuni,Sardegna,Italy,58226
Taggia,Liguria,Italy,58227
Tagliacozzo,Abruzzi,Italy,58228
Taglio di Po,Veneto,Italy,58229
Tai,Veneto,Italy,58230
Taibon Agordino,Veneto,Italy,58231
Taio,Trentino-Alto Adige,Italy,58232
Talamone,Toscana,Italy,58233
Talana,Sardegna,Italy,58234
Taormina,Sicilia,Italy,58235
Taranta Peligna,Abruzzi,Italy,58236
Taranto,Puglia,Italy,58237
Tarcento,Friuli-Venezia Giulia,Italy,58238
Tarquinia,Lazio,Italy,58239
Tarvisio,Friuli-Venezia Giulia,Italy,58240
Tarzo,Veneto,Italy,58241
Taurasi,Campania,Italy,58242
Taurianova,Calabria,Italy,58243
Taurisano,Puglia,Italy,58244
Tavarnelle Val di Pesa,Toscana,Italy,58245
Taverna,Calabria,Italy,58246
Tavernelle,Umbria,Italy,58247
Tavernelle,Toscana,Italy,58248
Tavernole sul Mella,Lombardia,Italy,58249
Taviano,Puglia,Italy,58250
Teano,Campania,Italy,58251
Teggiano,Campania,Italy,58252
Teglio,Lombardia,Italy,58253
Telese,Campania,Italy,58254
Telti,Sardegna,Italy,58255
Tempio Pausania,Sardegna,Italy,58256
Temù,Lombardia,Italy,58257
Tenno,Trentino-Alto Adige,Italy,58258
Teolo,Veneto,Italy,58259
Teòr,Friuli-Venezia Giulia,Italy,58260
Teora,Campania,Italy,58261
Teramo,Abruzzi,Italy,58262
Terlago,Trentino-Alto Adige,Italy,58263
Terlano,Trentino-Alto Adige,Italy,58264
Terlizzi,Puglia,Italy,58265
Terme del Brennero (Brennerbad),Trentino-Alto Adige,Italy,58266
Terme di Stigliano,Lazio,Italy,58267
Terme di Suio,Lazio,Italy,58268
Terme di Valdieri,Piemonte,Italy,58269
Termeno (Tramin),Trentino-Alto Adige,Italy,58270
Termini Imerese,Sicilia,Italy,58271
Termoli,Molise,Italy,58272
Terni,Umbria,Italy,58273
Terontola,Toscana,Italy,58274
Terracina,Lazio,Italy,58275
Terra del Sole,Emilia-Romagna,Italy,58276
Terralba,Sardegna,Italy,58277
Terranova da Síbari,Calabria,Italy,58278
Terranova di Pollino,Basilicata,Italy,58279
Terranova di Sicilia > Gela,Sicilia,Italy,58280
Terranuova Bracciolini,Toscana,Italy,58281
Terrasini,Sicilia,Italy,58282
Terravecchia,Calabria,Italy,58283
Tertenìa,Sardegna,Italy,58284
Terzigno,Campania,Italy,58285
Tesero,Trentino-Alto Adige,Italy,58286
Tesimo (Tisens),Trentino-Alto Adige,Italy,58287
Teulada,Sardegna,Italy,58288
Thiene,Veneto,Italy,58289
Thiesi,Sardegna,Italy,58290
Tiana,Sardegna,Italy,58291
Tiarno,Trentino-Alto Adige,Italy,58292
Tignale,Lombardia,Italy,58293
Timau,Friuli-Venezia Giulia,Italy,58294
Timavo San Giovanni,Friuli-Venezia Giulia,Italy,58295
Tione di Trento,Trentino-Alto Adige,Italy,58296
Tirano,Lombardia,Italy,58297
Tires (Tiers),Trentino-Alto Adige,Italy,58298
Tirolo (Tirol),Trentino-Alto Adige,Italy,58299
Tirrenia,Toscana,Italy,58300
Tito,Basilicata,Italy,58301
Tivoli,Lazio,Italy,58302
Toano,Emilia-Romagna,Italy,58303
Toblach > Dobbiaco,Trentino-Alto Adige,Italy,58304
Todi,Umbria,Italy,58305
Tolentino,Marche,Italy,58306
Tolfa,Lazio,Italy,58307
Tolmezzo,Friuli-Venezia Giulia,Italy,58308
Tolve,Basilicata,Italy,58309
Tombolo,Veneto,Italy,58310
Ton,Trentino-Alto Adige,Italy,58311
Tonadico,Trentino-Alto Adige,Italy,58312
Tonara,Sardegna,Italy,58313
Torano Castello,Calabria,Italy,58314
Torbole,Trentino-Alto Adige,Italy,58315
Torchiarolo,Puglia,Italy,58316
Torino (Turin),Piemonte,Italy,58317
Torino di Sangro Marina,Abruzzi,Italy,58318
Toritto,Puglia,Italy,58319
Tormini,Lombardia,Italy,58320
Tornareccio,Abruzzi,Italy,58321
Tornimparte,Abruzzi,Italy,58322
Torpè,Sardegna,Italy,58323
Torraca,Campania,Italy,58324
Torre Annunziata,Campania,Italy,58325
Torrebelvicino,Veneto,Italy,58326
Torre Beretti,Lombardia,Italy,58327
Torrebruna,Abruzzi,Italy,58328
Torre del Greco,Campania,Italy,58329
Torre del Lago Puccini,Toscana,Italy,58330
Torre de'Passeri,Abruzzi,Italy,58331
Torre di Mosto,Veneto,Italy,58332
Torre di Santa Maria,Lombardia,Italy,58333
Torregrotta,Sicilia,Italy,58334
Torremaggiore,Puglia,Italy,58335
Torrenieri,Toscana,Italy,58336
Torre Orsaia,Campania,Italy,58337
Torre Pedrera,Emilia-Romagna,Italy,58338
Torre Pellice,Piemonte,Italy,58339
Torre Santa Susanna,Puglia,Italy,58340
Torretta,Sicilia,Italy,58341
Torrette di Fano,Marche,Italy,58342
Torricella,Puglia,Italy,58343
Torricella in Sabina,Lazio,Italy,58344
Torricella Peligna,Abruzzi,Italy,58345
Torricella Sicura,Abruzzi,Italy,58346
Torriglia,Liguria,Italy,58347
Torrita di Siena,Toscana,Italy,58348
Tortolì,Sardegna,Italy,58349
Tortona,Piemonte,Italy,58350
Tortora,Calabria,Italy,58351
Tortoreto,Abruzzi,Italy,58352
Tortorici,Sicilia,Italy,58353
Toscolano,Lombardia,Italy,58354
Tosi,Toscana,Italy,58355
Tossicia,Abruzzi,Italy,58356
Trabia,Sicilia,Italy,58357
Tradate,Lombardia,Italy,58358
Trafoi,Trentino-Alto Adige,Italy,58359
Tramatza,Sardegna,Italy,58360
Tramín > Termeno,Trentino-Alto Adige,Italy,58361
Tramonti di Sopra,Friuli-Venezia Giulia,Italy,58362
Tramutola,Basilicata,Italy,58363
Trani,Puglia,Italy,58364
Traona,Lombardia,Italy,58365
Trapani,Sicilia,Italy,58366
Trappeto,Sicilia,Italy,58367
Trasacco,Abruzzi,Italy,58368
Tratalias,Sardegna,Italy,58369
Travagliato,Lombardia,Italy,58370
Travedona,Lombardia,Italy,58371
Traversella,Piemonte,Italy,58372
Traversetolo,Emilia-Romagna,Italy,58373
Trebisacce,Calabria,Italy,58374
Trecastagni,Sicilia,Italy,58375
Trecate,Piemonte,Italy,58376
Trecchina,Basilicata,Italy,58377
Trecenta,Veneto,Italy,58378
Tregnago,Veneto,Italy,58379
Treia,Marche,Italy,58380
Tremezzo,Lombardia,Italy,58381
Trent > Trento,Trentino-Alto Adige,Italy,58382
Trento,Trentino-Alto Adige,Italy,58383
Tréntola-Ducenta,Campania,Italy,58384
Trepalade,Veneto,Italy,58385
Trepuzzi,Puglia,Italy,58386
Trequanda,Toscana,Italy,58387
Trescore Balneario,Lombardia,Italy,58388
Tresenda,Lombardia,Italy,58389
Tresnuraghes,Sardegna,Italy,58390
Trevi,Umbria,Italy,58391
Treviglio,Lombardia,Italy,58392
